0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,idx
0.0,1.1531603,1.0154872,0.0,1.141063,0.023910044,0.0,0.23453683,0.0,0.0,0.12874846,0.0,0.4544989,0.40833682,0.84437233,0.71808887,166
0.0,0.34296596,0.0,0.0,1.069563,0.025990926,0.0,0.0,0.0,0.0,0.0,0.0,0.49557066,0.5781458,0.023118686,0.7071813,167
0.0,0.21677567,0.0,0.0,1.1214644,0.042974506,0.0,0.0,0.0,0.0,0.0,0.0,0.5705966,0.74448436,0.0006043739,0.7892955,168
0.0,0.3505454,0.017615747,0.0,1.2064395,0.017220834,0.0,0.0,0.0,0.0,0.0,0.0,0.5421855,0.64648974,0.03275048,0.79118115,169
0.0,0.34170854,0.118557535,0.0,1.1728708,0.045548324,0.0,0.0,0.0,0.0,0.0,0.0,0.56023246,0.7207213,0.11430434,0.79298335,170
0.0,0.24671133,0.013643056,0.0,1.1866145,0.037603747,0.0,0.0,0.0,0.0,0.0,0.0,0.58161277,0.7606058,0.021815,0.8266733,171
0.0,0.5133964,0.3362738,0.0,1.1319971,0.04138465,0.0,0.023003941,0.0,0.0,0.0053201793,0.0,0.532113,0.6412537,0.28731045,0.75361043,172
0.0,1.1966475,1.1027046,0.0,1.1247569,0.02484454,0.0,0.3415655,0.0,0.0,0.19080049,0.0,0.460073,0.4080948,0.9104151,0.72347236,173
0.0,0.40690362,0.0,0.0,1.2271465,0.01316885,0.0,0.0,0.0,0.0,0.0,0.0,0.5229407,0.63156325,0.0,0.81946373,174
0.0,0.90238553,0.67508394,0.0,1.0984923,0.023630785,0.0,0.042904455,0.0,0.0,0.009310309,0.0,0.44142833,0.41183078,0.5876079,0.6616199,175
0.0,0.2538176,0.0,0.0,1.2172166,0.029275408,0.0,0.0,0.0,0.0,0.0,0.0,0.58586884,0.74906176,0.010125759,0.8260298,176
0.0,0.25032637,0.050896738,0.0,1.2021234,0.046175454,0.0,0.0,0.0,0.0,0.0,0.0,0.5949695,0.7914177,0.058698434,0.8233663,177
0.0,0.62408584,0.32160878,0.0,1.1037946,0.025779039,0.0,0.0,0.0,0.0,0.0,0.0,0.46053487,0.48845804,0.29707456,0.68055606,178
0.0,1.5130055,1.490798,0.0,1.1202847,0.018786462,0.0,0.46559164,0.0,0.0,0.259999,0.0,0.43799073,0.32481703,1.2173527,0.71721685,179
0.0,0.20067658,0.0,0.0,1.0958339,0.026614016,0.0,0.0,0.0,0.0,0.0,0.0,0.5643853,0.71118814,0.0,0.77024513,180
0.0,0.4669723,0.1380056,0.0,1.1551086,0.020910999,0.0,0.0,0.0,0.0,0.0,0.0,0.4989531,0.56744444,0.14245346,0.73416835,181
0.0,1.1531602,1.0154872,0.0,1.1410631,0.023910044,0.0,0.23453687,0.0,0.0,0.12874848,0.0,0.4544989,0.40833682,0.84437233,0.71808887,182
0.0,1.1740448,1.0504457,0.0,1.1346762,0.023910044,0.0,0.2854058,0.0,0.0,0.15814672,0.0,0.45606014,0.40448704,0.8705229,0.7205266,183
0.0,0.2330456,0.0010256848,0.0,1.1254514,0.045039095,0.0,0.0,0.0,0.0,0.0,0.0,0.5676285,0.7408314,0.010803114,0.7790025,184
0.0,0.37119433,0.0,0.0,1.1700889,0.023630785,0.0,0.0,0.0,0.0,0.0,0.0,0.5113488,0.61418456,0.0074737337,0.77908796,185
0.0,1.440382,1.3661573,0.0,1.067091,0.013503297,0.0,0.4104341,0.0,0.0,0.2266896,0.0,0.4019836,0.25572062,1.1351589,0.6396265,186
0.0,0.6537993,0.21603698,0.0,1.2133104,0.01772309,0.0,0.0,0.0,0.0,0.0,0.0,0.45355538,0.4769814,0.2064302,0.7297895,187
